D,S,E,I_1,A,A_d,I_2,Y,R
0.0001110442681238,998858.3569795037619770,63.8680802973327602,26.2727959874328327,1036.2474928046895002,5.0447601552395653,1.0576500667515578,0.0212107123690617,9.1309194280868695
0.0004616318037733,998764.6364741674624383,96.2910413049959857,82.6129289879414301,1027.6862771465234800,9.0128965897325912,1.5071068167294308,0.0468994755516761,18.2059138793016082
0.0011499008396640,998665.6009783864719793,115.4119512289906169,151.6084402501734587,1024.5763030860389335,12.9235527745988694,2.5200856182201492,0.0873227146239775,27.2702160400489504
0.0023949040332809,998559.9858747804537416,129.1155373549733838,225.8510451192881874,1027.5548273755243827,16.7998735528147058,4.1560065022096495,0.1547978709237106,36.3796425396065075
0.0045486149610952,998446.9016855224035680,140.8765913250025221,302.4225322238545459,1036.8434938693212644,20.6663484025763005,6.4286098979779416,0.2621012771660485,45.5940888667482724
0.0080969402333722,998325.5989687757100910,152.2442674961226317,380.3596707383481998,1052.5095423736081557,24.5477617611581422,9.3348950895099581,0.4218459613476431,54.9749508639672584
0.0136567223817110,998195.3636469925986603,163.9282902585676425,459.5483212946193703,1074.5790920869681031,28.4688409788062167,12.8676148339992320,0.6462827804171507,64.5842540516320582
0.0219717315630987,998055.4692270567175001,176.2739714968952853,540.2422493777631871,1103.0859631926696238,32.4542051972176324,17.0206069155538771,0.9472822111586577,74.4845228205402208
0.0339089219924062,997905.1537556196562946,189.4700458427876129,622.8549552639901776,1138.0925139488917921,36.5284425431814057,21.7910183075338111,1.3363913161098657,84.7389682356366762
0.0504554699873552,997743.6074427235871553,203.6397137419357932,707.8707899296733785,1179.6984311799399165,40.7162409514872792,27.1801935572784004,1.8249203347590683,95.4118121113790494
0.0727167828008533,997569.9647941153962165,218.8806391375350699,795.8081654339515580,1228.0444342544112715,45.0425407018602897,33.1940006663195248,2.4240395125469103,106.5686693952639246
0.1019155498361215,997383.2985488401027396,235.2826451055469192,887.2054998570953330,1283.3139291147031145,49.5326954198156599,39.8429314619671899,3.1448781836164361,118.2769564673522069
0.1393918286776170,997182.6142290914431214,252.9356739631554660,982.6170749701600471,1345.7339349195551677,54.2126364234658809,47.1421228857989618,3.9986230785691048,130.6063128392088686
0.1866041601169854,996966.8447690879693255,271.9335062381134094,1082.6132141571072225,1415.5758577101516948,59.1090388307031063,55.1113624578737742,4.9966149686579993,143.6290323893061895
0.2451316909864545,996734.8449777135392651,292.3756411971356783,1187.7823478314003296,1493.1563595450563753,64.2494893672242426,63.7751049537836252,6.1504436707367409,157.4205040302052794
0.3166772898985073,996485.3857151003321633,314.3683899204046952,1298.7339143837637039,1578.8384300669549702,69.6626564691627266,73.1625116212581759,7.4720418168613216,172.0596633312619872
0.4030716465786099,996217.1477177531924099,338.0256409729002485,1416.1016477168932397,1673.0327065799021966,75.3784635497868152,83.3075165116424614,8.9737779417560617,187.6294573272890034
0.5062783492030576,995928.7150302097434178,363.4695003820131092,1540.5470654305843254,1776.1990630072168642,81.4282664140569210,94.2489216582532094,10.6685494926712909,204.2173250562372857
0.6283999435836449,995618.5680111426627263,390.8308945449189764,1672.7630862358639661,1888.8484776967134167,87.8450358521415353,106.0305216889628355,12.5698763771183231,221.9156965178689802
0.7716849833959714,995285.0758858603658155,420.2501752614626866,1813.4777545994993488,2011.5451862889231052,94.6635464641100128,118.7012580524164207,14.6919956594539336,240.8225128303722329
0.9385360836749896,994926.4888187634060159,451.8777443207683291,1963.4580717261997052,2144.9091249486741617,101.9205727807142097,132.3154029419115716,17.0499580080733253,261.0417704264182248
1.1315190047025681,994540.9294799339259043,485.8747054866615827,2123.5139405642794372,2289.6186695397132098,109.6550937568237742,146.9327730359321151,19.6597264854837732,282.6840921924489862
1.3533727871254086,994126.3840803683269769,522.4135473263947915,2294.5022356934150594,2446.4136770515865464,117.9085067277877954,162.6189732571215529,22.5382782655804412,305.8673285226996086
1.6070209777681157,993680.6928507306147367,561.6788582807271268,2477.3310095711808572,2616.0988364636054939,126.7248519357254111,179.4456708485821252,25.7037098565502227,330.7171913350882164
1.8955839842092246,993201.5399390864185989,603.8680741586886143,2672.9638461895315231,2799.5473370843806151,136.1510487527928035,197.4909001593770483,29.1753464041030099,357.3679241804622393
2.2223926030565053,992686.4427039799047634,649.1922575651760781,2882.4243719714781946,2997.7048631962270520,146.2371447514638021,216.8393986157937832,32.9738556478937284,385.9630116689793908
2.5910027758218348,992132.7403805664507672,697.8769080070942437,3106.8009323067099103,3211.5939244826749928,157.0365787975570697,237.5829744227922617,37.1213671038656230,416.6559315370953982
3.0052116269944236,991537.5820993653032929,750.1628007437649330,3347.2514402468809749,3442.3185322255299070,168.6064593694412110,259.8209065916545910,41.6415970463540646,449.6109527840781652
3.4690748546272516,990897.9142396689858288,806.3068517737156071,3605.0084015648817513,3691.0692315972523829,181.0078593358994965,283.6603779223930815,46.5599798657284012,485.0039834166070136
3.9869255357189104,990210.4671028760494664,866.5830053384588609,3881.3841179027904218,3959.1285004832193408,194.3061284549332868,309.2169415765907274,51.9038063797441609,523.0234714523779758
4.5633944300934672,989471.7408950690878555,931.2831393841989893,4177.7760665855321349,4247.8765251606719175,208.5712248852366599,336.6150218600656672,57.7023696789753515,563.8713629460249877
5.2034318584483117,988677.9910132294753566,1000.7179832121919389,4495.6724521173982794,4558.7973627652345385,223.8780670303423221,365.9884497876914793,63.9871190882159979,607.7641209109807505
5.9123312496813014,987825.2126356993103400,1075.2180401247023838,4836.6579202442289898,4893.4854997570155319,240.3069070613341580,397.4810339216210195,70.7918228259049584,654.9338091161349666
6.6957544465549290,986909.1246250331168994,1155.1345064434208325,5202.4194204291497954,5253.6528145305401267,257.9437274861044216,431.2471668569165217,78.1527399416340529,705.6292448326503290
7.5597588720265776,985925.1527604676084593,1240.8401760889566958,5594.7521973001466904,5641.1359507618453790,276.8806621502567964,467.4524675610448412,86.1088021070439709,760.1172246910731474
8.5108266669558361,984868.4123279874911532,1332.7303183073761375,6015.5658845741372716,6057.9041061316620471,297.2164430644785398,506.2744595656852198,94.7018058265312561,818.6838278757115859
9.5558959040790796,983733.6901087546721101,1431.2235133574772590,6466.8906677980685345,6506.0672384482550115,319.0568744544078186,547.9032847332266556,103.9766156206588477,881.6358009291005828
10.7023940045619383,982515.4258216129383072,1536.7624284582545897,6950.8834733601852349,6987.8846879882948997,342.5153354186786601,592.5424519853261245,113.9813787153294697,949.3020284564483973
11.9582734734285623,981207.6930928386282176,1649.8145132296176598,7469.8341312850379836,7505.7742109028458799,367.7133125567241336,640.4096199687222679,124.7677517425299527,1022.0350940023662361
13.3320500915870070,979804.1800465217093006,1770.8725904656951116,8026.1714479415086316,8062.3214137213790309,394.7809638869613877,691.7374121371290130,136.3911399221803151,1100.2129353118029940
14.8328436882002279,978298.1696322642965242,1900.4553143022988024,8622.4691118592345447,8660.2895732121596666,423.8577153148294201,746.7742621361636566,148.9109491476121718,1184.2405980750577328
16.4704216396203265,976682.5198335524182767,2039.1074636623402512,9261.4513412226533546,9302.6298189984572673,455.0928908249990741,805.7852866789866084,162.3908513375297957,1274.5520920829324041
18.2552452306263149,974949.6439305332023650,2187.4000342758108673,9945.9981651548314403,9992.4916482519984129,488.6463774586562749,869.0531822808486595,176.8990633428255705,1371.6123534711543925
20.1985190248815343,973091.4910253082634881,2345.9300875746380370,10679.1502124851194822,10733.2337323442334309,524.6893259903057469,936.8791412674023604,192.5086396049366328,1475.9193164003193033
22.3122433879179880,971099.5270765208406374,2515.3203093701208672,11464.1128612022785092,11528.4349643794430449,563.4048880337418268,1009.5837813700775314,209.2977786509099474,1588.0060970845897828
24.6092703115427867,968964.7167332412209362,2696.2182254612935139,12304.2595791390740487,12381.9056839022960048,604.9889900778144920,1087.5080819571751363,227.3501433760887664,1708.4432925333394451
27.1033626779681072,966677.5063061356777325,2889.2950152472317313,13203.1342615639005089,13297.6990006032010569,649.6511446729402905,1171.0143185065553553,246.7551949051933491,1837.8413956874799169
29.8092571089509875,964227.8082667748676613,3095.2438581023379811,14164.4523442676636478,14280.1221223738775734,697.6152986519339265,1260.4869852899862508,267.6085396331292259,1976.8533277972114774
32.7427305380115286,961604.9877237341133878,3314.7777408312490479,15192.1004414958606503,15333.7475744342791586,749.1207178660866930,1356.3336943962258374,290.0122888244699197,2126.1770878797119622
35.9206706259865314,958797.8513867426663637,3548.6266480991416756,16290.1342268385178613,16463.4241753124042589,804.4229074413432272,1458.9860371569843664,314.0754298913567482,2286.5585178915098368
39.3611501440173015,955794.6395972803002223,3797.5340515313737342,17462.7742422177798289,17674.2876120818364143,863.7945660013526776,1568.9003917464890492,339.9142081694991475,2458.7941808272980779
43.0835054226918146,952583.0220751710003242,4062.2526074466222781,18714.3992858049896313,18971.7704313486792671,927.5265716551051582,1686.5586581942714020,367.6525176668977792,2643.7343472897837273
47.1084189536049962,949150.0981051208218560,4343.5389682475661175,20049.5369946248283668,20361.6112339722167235,995.9289967976220623,1812.4688992793487614,397.4222988656622420,2842.2860841381680075
51.4580062064342201,945482.4019636458251625,4642.1476087328064750,21472.8512025349591568,21849.8628304011217551,1069.3321479134890524,1947.1658627656936460,429.3639412097755326,3055.4164365897318021
56.1559066933114082,941565.9144639212172478,4958.8235664841367907,22989.1256202158692759,23442.8990798833074223,1148.0876255959014998,2091.2113572051857773,463.6266874070010999,3284.1556925940362817
61.2273792844498530,937386.0815717534860596,5294.2939955822739648,24603.2433520563245111,25147.4201008315758372,1232.5693988898276530,2245.1944500966910709,500.3690361078931801,3529.6007153974810535
66.6994017375400290,932927.8411175807705149,5649.2584358612712094,26320.1617369802370376,26970.4555015873447701,1323.1748868293750547,2409.7314535824039012,539.7591388962619021,3792.9183269448262763
72.6007743536029011,928175.6586940006818622,6024.3777064674204667,28144.8819782919963473,28919.3652411555594881,1420.3260386603969891,2585.4656591342877618,581.9751868315835281,4075.3487211043948264
78.9622276256559417,923113.5738819608232006,6420.2613434703935127,30082.4130138659165823,31001.8376887949380034,1524.4704027158197732,2773.0667789015501512,627.2057810241105926,4378.2088816408358980
85.8165336723905057,917725.2579868879402056,6837.4535175844648620,32137.7290752303269983,33225.8844104552990757,1636.0821722418870650,2973.2300476428454203,675.6502808988464039,4702.8959753860181081
93.1986211942275986,911994.0844833423616365,7276.4173906515843555,34315.7203954750584671,35599.8311700139602181,1755.6631946610013983,3186.6749355670822297,727.5191229182204324,5050.8906861765126450
101.1456935897003859,905903.2133572441525757,7737.5178993913705199,36621.1365550308983075,38132.3045954020635691,1883.7439288080847746,3414.1434190942150053,783.0341015909265252,5423.7604498483442512
109.6973497940925881,899435.6904915379127488,8221.0029929849933978,39058.5220051891301409,40832.2139256577429478,2020.8843326051705844,3656.3977536924726337,842.4286036048210917,5823.1625449337097962
118.8957072881748900,892574.5631570213008672,8726.9833981887732079,41632.1433860045508482,43708.7272266479048994,2167.6746614627904819,3914.2176907534849306,905.9477848976353016,6250.8469877353327320
128.7855266268597916,885303.0125371927861124,9255.4110425560320436,44345.9083623872429598,46771.2414429601340089,2324.7361554443355089,4188.3970791676929366,973.8486794374732654,6708.6591742275886645
139.4143366951029748,877604.5040264639537781,9806.0563333954378322,47203.2758441735059023,50029.3456439181318274,2492.7215909379542609,4479.7397921286401470,1046.4002274476383718,7198.5422048396594619
150.8325597838265821,869462.9557872615987435,10378.4845673310828715,50207.1576369707545382,53492.7768257916541188,2672.3156702972833045,4789.0549210269018658,1123.8832098047741965,7722.5388217321287812
163.0936354150762782,860862.9257264253683388,10972.0318322428393003,53359.8117942490134737,57171.3676533184552682,2864.2352206968048449,5117.1511814202976893,1206.5900743992674506,8282.7928818329728529
