fitness: 31.9987304042301410
E: 4.0949999999999998
I_1: 0.5100000000000000
A: 37.3740000000000023
beta: 0.6316384492082172
phi: 0.6804792718675272
epsilon_i: 0.7217298236116920
epsilon_Y: 0.0693008329825127
sigma: 0.0615420119899443
gamma_1: 0.1465175158018870
gamma_2: 0.0865779126936022
kappa: 0.9716549178721232
p: 0.6171183480716814
alpha: 0.0537747031979492
delta: 0.0145085897101787
D,S,E,I_1,A,A_d,I_2,Y,R
0.0003669332945719,999938.5152749156113714,20.7732217841473670,1.2217144576473578,13.0009190201371005,22.2332491037769095,0.9364377142509627,0.0491741326642564,3.2696419385207882
0.0013995846966282,999927.9024499978404492,29.8079694178534567,2.5293757515375925,4.5800465397191124,27.8316350030472002,0.9708054930291775,0.0927495052602411,6.2835687067797403
0.0030612732516602,999919.4492517779581249,36.2221907192358401,4.0857487796656162,1.7082783094785368,28.1929224160819274,1.1230854923841593,0.1369355531512495,9.0785256787981439
0.0054051834158599,999911.4406549709383398,41.8273156375924415,5.7685029733990714,0.7682010405813784,26.9181106000198263,1.3926463435762975,0.1877336115292930,11.6914296389547943
0.0085660327458754,999903.2126332627376541,47.3127535395602905,7.5372759168039600,0.5019754698245504,25.2460023800710900,1.7727160011664840,0.2503414566883768,14.1577359403655016
0.0127474931068718,999894.4666097026783973,52.9742220734686526,9.3832074769546772,0.4723665054125482,23.5951915639006096,2.2555627786049652,0.3290733292624817,16.5110190766312002
0.0182099350495264,999885.0297285424312577,58.9685205989810797,11.3108257666739984,0.5276174930220938,22.1002745594503551,2.8343703911451925,0.4274525076457013,18.7830002056260383
0.0252599648665637,999874.7702769632451236,65.4034234643742565,13.3313400408249709,0.6153618088421310,20.7983239844614651,3.5039131192363309,0.5483546660975950,21.0037459881215263
0.0342421269742772,999863.5671472778776661,72.3700745492006661,15.4600251904513240,0.7178996306609932,19.6937344132432415,4.2607818592644042,0.6941584921594302,23.2019364600563200
0.0455327408853918,999851.2981469016522169,79.9552655566129005,17.7151288680921546,0.8296789174803677,18.7807611190605961,5.1034357181658603,0.8668881690294667,25.4051620088119385
0.0595357132842764,999837.8348886864259839,88.2466332785543273,20.1173884246839272,0.9494557516032235,18.0513380179444631,6.0321845990033562,1.0683427313312086,27.6402327972350648
0.0766801229910925,999823.0399703002767637,97.3353384910415258,22.6898252745171938,1.0775628900198015,17.4977716674072390,7.0491466410285017,1.3002113189970692,29.9334932936495157
0.0974193833535537,999806.7649283097125590,107.3178378390144019,25.4576897357063920,1.2149579141368589,17.1136521669753314,8.1582009193810645,1.5641749897714541,32.3111387419407805
0.1222317863721400,999788.8484208430163562,118.2973298378671529,28.4485036756739476,1.3628930459697171,16.8941456421760918,9.3649461457786938,1.8619964458980549,34.7995325772186703
0.1516222769860178,999769.1144311582902446,130.3850949198276794,31.6921763829065597,1.5228035608488271,16.8360756228815696,10.6766716558308961,2.1955993204615361,37.4255251019974153
0.1861253071110696,999747.3704032617388293,143.7018217014033326,35.2211806640650664,1.6962743201465738,16.9379367184716152,12.1023446376822239,2.5671387657472677,40.2167746237710020
0.2263086648890749,999723.4052625960903242,158.3789657357878013,39.0707816506685433,1.8850353372207143,17.1998918267599343,13.6526162039145742,2.9790650826575935,43.2020729020679255
0.2727781857829541,999696.9872895276639611,174.5601700742846845,43.2793138979325533,2.0909691477438135,17.6237717644957108,15.3398480779898616,3.4341820728218084,46.4116772512327174
0.3261832803254947,999667.8618182237260044,192.4027705165149484,47.8885044213124687,2.3161238959081984,18.2130847512788705,17.1781611558141343,3.9357017095745301,49.8776520455399393
0.3872232397552580,999635.7487346429843456,212.0794059763750283,52.9438408635311433,2.5627299741608920,18.9730390584792730,19.1835069087358505,4.4872966265641523,53.6342227095143826
0.4566542940447107,999600.3397469222545624,233.7797536103088021,58.4949852361237177,2.8332194641587995,19.9105806211568961,21.3737624552843926,5.0931518238989648,57.7181455729293944
0.5352974236011505,999561.2954001824837178,257.7124083984582512,64.5962347420896208,3.1302481552073935,21.0344468491892975,23.7688501050177869,5.7580168984122775,62.1690972455751734
0.6240469394251704,999518.2418060144409537,284.1069274123160540,71.3070321220739345,3.4567201339656153,22.3552376792565148,26.3908822408674197,6.4872600214120455,67.0300874363470882
0.7238798657199368,999470.7670547198504210,313.2160599102397214,78.6925288169768606,3.8158150452664952,23.8855048721344616,29.2643325361526152,7.2869248170974315,72.3478994165110123
0.8358661769889295,999418.4172758408822119,345.3181856135676071,86.8242050355201656,4.2110181889437621,25.6398606019520336,32.4162346844188676,8.1637912394368577,78.1735626181207124
0.9611799514386803,999360.6923096023965627,380.7199850007855275,95.7805515799556986,4.6461536670111840,27.6351064747783255,35.8764100440374492,9.1254415056713043,84.5628621739317339
1.1011115259025246,999297.0409486284479499,419.7593671997238971,105.6478190361462310,5.1254208388545797,29.8903842398318389,39.6777258578648855,10.1803321211556366,91.5768905521247660
1.2570807450683787,999226.8557056743884459,462.8086830506907745,116.5208406917786732,5.6534343832528720,32.4273496111750816,43.8563859964081146,11.3378730230593945,99.2826468242929963
1.4306514171184972,999149.4670591001631692,510.2782531543268192,128.5039363221164592,6.2352683069101769,35.2703707975325926,48.4522564879534769,12.6085148793939386,107.7536895345228345
1.6235471030231565,999064.1371234182734042,562.6202432076863715,141.7119047881981828,6.8765042807362740,38.4467535411045844,53.5092284395264031,14.0038456046935345,117.0708496167695927
1.8376683763926849,998970.0526874373899773,620.3329216732367968,156.2711142379955618,7.5832847282449283,41.9869946919401187,59.0756213179965215,15.5366971942101042,127.3230103427196980
2.0751117174513638,998866.3175572721520439,683.9653378218291664,172.3206995957858680,8.3623711356363621,45.9250665925095234,65.2046299516333363,17.2212640344678043,138.6079618785695402
2.3381902145920321,998751.9441358020994812,754.1224614457122470,190.0138779768902850,9.2212081009102285,50.2987348178916491,71.9548190301026835,19.0732339193133882,151.0333386923726096
2.6294562655966729,998625.8441639945376664,831.4708290536744926,209.5193936810813966,10.1679936902459520,55.1499121111129895,79.3906693269134962,21.1099330871253379,164.7176487897535253
2.9517264923779294,998486.8185428569559008,916.7447451377084917,231.0231055045551898,11.2117567239577873,60.5250516720048637,87.5831803446615140,23.3504866966447544,179.7914045710633673
3.3081091090571135,998333.5461476356722414,1010.7530911355272565,254.7297302726987880,12.3624416725006956,66.4755833021840630,96.6105345922783272,25.8159962761015116,196.3983660039889969
3.7020339925074950,998164.5715382265625522,1114.3867989977873094,280.8647577381486258,13.6310019047844442,73.0583962806401104,106.5588292472017997,28.5297358131735379,214.6969077991178665
4.1372857488458976,997978.2914615998743102,1228.6270507875656222,309.6765533138242290,15.0295020973161577,80.3363732448513019,117.5228815362543600,31.5173683021719597,234.8615233692688662
4.6180400787852705,997772.9400333923986182,1354.5542704685346962,341.4386665201861319,16.5712306832231668,88.3789797833263009,129.6071147892544104,34.8071847301121124,257.0844795541835879
5.1489037866704166,997546.5724766933126375,1493.3579789418220116,376.4523645194491337,18.2708232951915690,97.2629149084414024,142.9265327809486337,38.4303676654978617,281.5776374084537110
5.7349588089855388,997297.0472864914918318,1646.3475884195518120,415.0494116840578727,20.1443982357329219,107.0728280748949715,157.6077906813065681,42.4212818132454998,308.5744557906933210
6.3818106643157080,997022.0066783360671252,1814.9642173070717490,457.5951177965628744,22.2097050917910543,117.9021089402731945,173.7903716825588845,46.8177941167504699,338.3321960645720878
7.0956417842535302,996718.8551695543574169,2000.7936118144568809,504.4916791935068545,24.4862876981882600,129.8537566310225202,191.6278791638011683,51.6616262241807291,371.1343479362009248
7.8832702084910125,996384.7361310251289979,2205.5802654114004326,556.1818389327154364,26.9956627452418694,143.0413358799793002,211.2894550897130159,56.9987423911246651,407.2932983163456129
8.7522141840308905,996016.5061371702468023,2431.2428318234533435,613.1528938612657385,29.7615154192598830,157.5900280402830731,232.9613362167819162,62.8797761660708971,447.1532671187277401
9.7107632611878216,995610.7069317288696766,2679.8909313446479246,675.9410782628491461,32.8099135594251621,173.6377856538947526,256.8485605944922554,69.3604994990045753,491.0935360955764395
10.7680565248010680,995163.5348173156380653,2953.8434535627657169,745.1363555317379905,36.1695419092832466,191.3365999588161799,283.1768377941497192,76.5023382265565317,539.5319991762637528
11.9341686664847657,994670.8072680847253650,3255.6484618471617978,821.3876510085082145,39.8719581336488389,210.8538914537739686,312.1945972655451556,84.3729382191535819,592.9290653208452113
13.2202046680031344,994127.9265575113240629,3588.1048057476473332,905.4085606589592317,43.9518723596290712,232.3740343970594324,344.1752301992560206,93.0467868255174864,651.7919476326522954
14.6384039297699928,993529.8401879217708483,3954.2855463185742337,997.9835716047846290,48.4474520802813871,256.1000268895699037,379.4195412435643107,102.6058946160305680,716.6793753955478223
16.2022547631058842,992870.9979056993033737,4357.5632957290035847,1099.9748315250694759,53.4006543269433465,282.2553189701683891,418.2584273680251954,113.1405428064985870,788.2067688119570903
